System,Title,Status,result,iStatus,Detail,Open Date,Closed Date,Status
10.23.67.85,MBSS-OS-Red Hat Linux 40-41 - 1.6.1.2 Ensure the SELinux state is enforcing,FAILED,"""MBSS-OS-Red Hat Linux 40-41 - 1.6.1.2 Ensure the SELinux state is enforcing"" : [FAILED] Set SELinux to enable when the system is booted.

SELinux must be enabled at boot time in to ensure that the controls it provides are in effect at all times.

Remote value: 

Non-compliant file(s):
      /etc/selinux/config - regex '^[\s]*[sS][eE][lL][iI][nN][uU][xX][\s]*=' found - expect '^[\s]*[sS][eE][lL][iI][nN][uU][xX][\s]*=[\s]*[eE][nN][fF][oO][rR][cC][iI][nN][gG][\s]*$' not found in the following lines:
          7: SELINUX=disabled

Solution : 

Edit the /etc/selinux/config file to set the SELINUX parameter:
 SELINUX=enforcing

See Also : 

https://benchmarks.cisecurity.org/tools2/linux/CIS_Red_Hat_Enterprise_Linux_6_Benchmark_v2.1.0

Reference(s) : 

800-53|AC-3,800-171|3.1.1,800-171|3.1.2,CSF|PR.AC-4,CSF|PR.PT-3,800-53|CM-7,HIPAA|164.308(a)(5)(ii)(B),LEVEL|2S,PCI-DSS|2.2.4,SANS-CSC|5-6 ",3,"""MBSS-OS-Red Hat Linux 40-41 - 1.6.1.2 Ensure the SELinux state is enforcing"" : [FAILED] Set SELinux to enable when the system is booted.

SELinux must be enabled at boot time in to ensure that the controls it provides are in effect at all times.

Remote value: 

Non-compliant file(s):
      /etc/selinux/config - regex '^[\s]*[sS][eE][lL][iI][nN][uU][xX][\s]*=' found - expect '^[\s]*[sS][eE][lL][iI][nN][uU][xX][\s]*=[\s]*[eE][nN][fF][oO][rR][cC][iI][nN][gG][\s]*$' not found in the following lines:
          7: SELINUX=disabled

Solution : 

Edit the /etc/selinux/config file to set the SELINUX parameter:
 SELINUX=enforcing

See Also : 

https://benchmarks.cisecurity.org/tools2/linux/CIS_Red_Hat_Enterprise_Linux_6_Benchmark_v2.1.0

Reference(s) : 

800-53|AC-3,800-171|3.1.1,800-171|3.1.2,CSF|PR.AC-4,CSF|PR.PT-3,800-53|CM-7,HIPAA|164.308(a)(5)(ii)(B),LEVEL|2S,PCI-DSS|2.2.4,SANS-CSC|5-6 ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux  39 - 1.6.1.1 Ensure SELinux is not disabled in bootloader configuration,WARNING,"""MBSS-OS-Red Hat Linux  39 - 1.6.1.1 Ensure SELinux is not disabled in bootloader configuration"" : [WARNING] Configure SELINUX to be enabled at boot time and verify that it has not been overwritten by the grub boot parameters.SELinux must be enabled at boot time in your grub configuration to ensure that the controls it provides are not overridden.

CMD_EXEC_CHECKS do not work against the localhost - try from a different host or in command-line

Solution : 

Edit /boot/grub/grub.conf and remove all instances of selinux=0 and enforcing=0 on all kernel lines. Notes: This recommendation is designed around the grub bootloader, if LILO or another bootloader is in use in your environment enact equivalent settings.

See Also : 

https://workbench.cisecurity.org/files/1859

Reference(s) : 

800-53|SI-2,800-171|3.14.1,CSF|ID.RA-1,CSF|PR.IP-12,ITSG-33|SI-2,HIPAA|164.308(a)(5)(ii)(A),LEVEL|1NS,SANS-CSC|3-2,SANS-CSC|4-5,SANS-CSC|6-1 ",2,"""MBSS-OS-Red Hat Linux  39 - 1.6.1.1 Ensure SELinux is not disabled in bootloader configuration"" : [WARNING] Configure SELINUX to be enabled at boot time and verify that it has not been overwritten by the grub boot parameters.SELinux must be enabled at boot time in your grub configuration to ensure that the controls it provides are not overridden.

CMD_EXEC_CHECKS do not work against the localhost - try from a different host or in command-line

Solution : 

Edit /boot/grub/grub.conf and remove all instances of selinux=0 and enforcing=0 on all kernel lines. Notes: This recommendation is designed around the grub bootloader, if LILO or another bootloader is in use in your environment enact equivalent settings.

See Also : 

https://workbench.cisecurity.org/files/1859

Reference(s) : 

800-53|SI-2,800-171|3.14.1,CSF|ID.RA-1,CSF|PR.IP-12,ITSG-33|SI-2,HIPAA|164.308(a)(5)(ii)(A),LEVEL|1NS,SANS-CSC|3-2,SANS-CSC|4-5,SANS-CSC|6-1 ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux  23 - 1.1.16 Ensure nosuid option set on /dev/shm partition,FAILED,"""MBSS-OS-Red Hat Linux  23 - 1.1.16 Ensure nosuid option set on /dev/shm partition"" : [FAILED] Setting this option on a file system prevents users from introducing privileged programs onto the system and allowing non-root users to execute them.

The file ""/etc/fstab"" does not contain ""^[\s]*[^#]*[\s]+\/dev\/shm[\s]""

Solution : 

Edit the /etc/fstab file and add nosuid to the fourth field (mounting options) for the /dev/shm partition. See the fstab(5) manual page for more information. Run the following command to remount /dev/shm: # mount -o remount,nosuid /dev/shm

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-6,PCI-DSSv3.1|2.2.4,PCI-DSSv3.2|2.2.4,800-171|3.1.7,CSF|PR.AC-4,CCE|CCE-80154-8,CSCv6|3.1,LEVEL|1S ",3,"""MBSS-OS-Red Hat Linux  23 - 1.1.16 Ensure nosuid option set on /dev/shm partition"" : [FAILED] Setting this option on a file system prevents users from introducing privileged programs onto the system and allowing non-root users to execute them.

The file ""/etc/fstab"" does not contain ""^[\s]*[^#]*[\s]+\/dev\/shm[\s]""

Solution : 

Edit the /etc/fstab file and add nosuid to the fourth field (mounting options) for the /dev/shm partition. See the fstab(5) manual page for more information. Run the following command to remount /dev/shm: # mount -o remount,nosuid /dev/shm

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-6,PCI-DSSv3.1|2.2.4,PCI-DSSv3.2|2.2.4,800-171|3.1.7,CSF|PR.AC-4,CCE|CCE-80154-8,CSCv6|3.1,LEVEL|1S ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux  22 - 1.1.15 Ensure nodev option set on /dev/shm partition,FAILED,"""MBSS-OS-Red Hat Linux  22 - 1.1.15 Ensure nodev option set on /dev/shm partition"" : [FAILED] Since the /dev/shm filesystem is not intended to support devices, set this option to ensure that users cannot attempt to create special devices in /dev/shm partitions.

The file ""/etc/fstab"" does not contain ""^[\s]*[^#]*[\s]+\/dev\/shm[\s]""

Solution : 

Edit the /etc/fstab file and add nodev to the fourth field (mounting options) for the /dev/shm partition. See the fstab(5) manual page for more information. Run the following command to remount /dev/shm: # mount -o remount,nodev /dev/shm

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-6,PCI-DSSv3.1|2.2.4,PCI-DSSv3.2|2.2.4,800-171|3.1.7,CSF|PR.AC-4,CCE|CCE-80152-2,CSCv6|3.1,LEVEL|1S ",3,"""MBSS-OS-Red Hat Linux  22 - 1.1.15 Ensure nodev option set on /dev/shm partition"" : [FAILED] Since the /dev/shm filesystem is not intended to support devices, set this option to ensure that users cannot attempt to create special devices in /dev/shm partitions.

The file ""/etc/fstab"" does not contain ""^[\s]*[^#]*[\s]+\/dev\/shm[\s]""

Solution : 

Edit the /etc/fstab file and add nodev to the fourth field (mounting options) for the /dev/shm partition. See the fstab(5) manual page for more information. Run the following command to remount /dev/shm: # mount -o remount,nodev /dev/shm

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-6,PCI-DSSv3.1|2.2.4,PCI-DSSv3.2|2.2.4,800-171|3.1.7,CSF|PR.AC-4,CCE|CCE-80152-2,CSCv6|3.1,LEVEL|1S ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux 85 - 4.1.1.3 Ensure audit logs are not automatically deleted,FAILED,"""MBSS-OS-Red Hat Linux 85 - 4.1.1.3 Ensure audit logs are not automatically deleted"" : [FAILED] Normally, auditd will hold 4 logs of maximum log file size before deleting older log files.

In high security contexts, the benefits of maintaining a long audit history exceed the cost of storing the audit history.

Remote value: 

Non-compliant file(s):
      /etc/audit/auditd.conf - regex '^[\s]*max_log_file_action[\s]*=' found - expect '^[\s]*max_log_file_action[\s]*=[\s]*keep_logs[\s]*$' not found in the following lines:
          19: max_log_file_action = ROTATE

Solution : 

Add the following line to the /etc/audit/auditd.conf file.
 max_log_file_action = keep_logs

See Also : 

https://benchmarks.cisecurity.org/tools2/linux/CIS_Red_Hat_Enterprise_Linux_6_Benchmark_v2.1.0

Reference(s) : 

800-53|AU-5,800-171|3.3.4,CSF|PR.PT-1,800-53|AU-11,LEVEL|2S,PCI-DSS|10.7,SANS-CSC|14-4 ",3,"""MBSS-OS-Red Hat Linux 85 - 4.1.1.3 Ensure audit logs are not automatically deleted"" : [FAILED] Normally, auditd will hold 4 logs of maximum log file size before deleting older log files.

In high security contexts, the benefits of maintaining a long audit history exceed the cost of storing the audit history.

Remote value: 

Non-compliant file(s):
      /etc/audit/auditd.conf - regex '^[\s]*max_log_file_action[\s]*=' found - expect '^[\s]*max_log_file_action[\s]*=[\s]*keep_logs[\s]*$' not found in the following lines:
          19: max_log_file_action = ROTATE

Solution : 

Add the following line to the /etc/audit/auditd.conf file.
 max_log_file_action = keep_logs

See Also : 

https://benchmarks.cisecurity.org/tools2/linux/CIS_Red_Hat_Enterprise_Linux_6_Benchmark_v2.1.0

Reference(s) : 

800-53|AU-5,800-171|3.3.4,CSF|PR.PT-1,800-53|AU-11,LEVEL|2S,PCI-DSS|10.7,SANS-CSC|14-4 ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux 84.3 - 4.1.1.2 Ensure system is disabled when audit logs are full,FAILED,"""MBSS-OS-Red Hat Linux 84.3 - 4.1.1.2 Ensure system is disabled when audit logs are full"" : [FAILED] The auditd daemon can be configured to halt the system when the audit logs are full.

In high security contexts, the risk of detecting unauthorized access or nonrepudiation exceeds the benefit of the system's availability.

Remote value: 

Non-compliant file(s):
      /etc/audit/auditd.conf - regex '^[\s]*admin_space_left_action[\s]*=' found - expect '^[\s]*admin_space_left_action[\s]*=[\s]*halt[\s]*$' not found in the following lines:
          24: admin_space_left_action = SUSPEND

Solution : 

Add the following lines to the /etc/audit/auditd.conf file.
 admin_space_left_action = halt

See Also : 

https://benchmarks.cisecurity.org/tools2/linux/CIS_Red_Hat_Enterprise_Linux_6_Benchmark_v2.1.0

Reference(s) : 

800-53|AU-5,CSF|PR.PT-1,800-53|AU-4,CSF|PR.DS-4,LEVEL|2NS,PCI-DSS|10.7,SANS-CSC|14-3 ",3,"""MBSS-OS-Red Hat Linux 84.3 - 4.1.1.2 Ensure system is disabled when audit logs are full"" : [FAILED] The auditd daemon can be configured to halt the system when the audit logs are full.

In high security contexts, the risk of detecting unauthorized access or nonrepudiation exceeds the benefit of the system's availability.

Remote value: 

Non-compliant file(s):
      /etc/audit/auditd.conf - regex '^[\s]*admin_space_left_action[\s]*=' found - expect '^[\s]*admin_space_left_action[\s]*=[\s]*halt[\s]*$' not found in the following lines:
          24: admin_space_left_action = SUSPEND

Solution : 

Add the following lines to the /etc/audit/auditd.conf file.
 admin_space_left_action = halt

See Also : 

https://benchmarks.cisecurity.org/tools2/linux/CIS_Red_Hat_Enterprise_Linux_6_Benchmark_v2.1.0

Reference(s) : 

800-53|AU-5,CSF|PR.PT-1,800-53|AU-4,CSF|PR.DS-4,LEVEL|2NS,PCI-DSS|10.7,SANS-CSC|14-3 ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux 84.2 - 4.1.1.2 Ensure system is disabled when audit logs are full,PASSED,"""MBSS-OS-Red Hat Linux 84.2 - 4.1.1.2 Ensure system is disabled when audit logs are full"" : [PASSED] The auditd daemon can be configured to halt the system when the audit logs are full.

In high security contexts, the risk of detecting unauthorized access or nonrepudiation exceeds the benefit of the system's availability.

Remote value: 

Compliant file(s):
      /etc/audit/auditd.conf - regex '^[\s]*action_mail_acct[\s]*=' found - expect '^[\s]*action_mail_acct[\s]*=[\s]*root[\s]*$' found in the following lines:
          22: action_mail_acct = root

See Also : 

https://benchmarks.cisecurity.org/tools2/linux/CIS_Red_Hat_Enterprise_Linux_6_Benchmark_v2.1.0

Reference(s) : 

800-53|AU-5,800-171|3.3.4,CSF|PR.PT-1,800-53|AU-4,CSF|PR.DS-4,LEVEL|2NS,PCI-DSS|10.7,SANS-CSC|14-3 ",0,"""MBSS-OS-Red Hat Linux 84.2 - 4.1.1.2 Ensure system is disabled when audit logs are full"" : [PASSED] The auditd daemon can be configured to halt the system when the audit logs are full.

In high security contexts, the risk of detecting unauthorized access or nonrepudiation exceeds the benefit of the system's availability.

Remote value: 

Compliant file(s):
      /etc/audit/auditd.conf - regex '^[\s]*action_mail_acct[\s]*=' found - expect '^[\s]*action_mail_acct[\s]*=[\s]*root[\s]*$' found in the following lines:
          22: action_mail_acct = root

See Also : 

https://benchmarks.cisecurity.org/tools2/linux/CIS_Red_Hat_Enterprise_Linux_6_Benchmark_v2.1.0

Reference(s) : 

800-53|AU-5,800-171|3.3.4,CSF|PR.PT-1,800-53|AU-4,CSF|PR.DS-4,LEVEL|2NS,PCI-DSS|10.7,SANS-CSC|14-3 ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux 88.3 - 4.1.4 Ensure events that modify date and time information are collected,FAILED,"""MBSS-OS-Red Hat Linux 88.3 - 4.1.4 Ensure events that modify date and time information are collected"" : [FAILED] Capture events where the system date and/or time has been modified. The parameters in this section are set to determine if the adjtimex (tune kernel clock), settimeofday (Set time, using timeval and timezone structures) stime (using seconds since 1/1/1970) or clock_settime (allows for the setting of several internal clocks and timers) system calls have been executed and always write an audit record to the /var/log/audit.log file upon exit, tagging the records with the identifier ""time-change""

Unexpected changes in system date and/or time could be a sign of malicious activity on the system.

The file ""/etc/audit/audit.rules"" does not contain ""^[\s]*-a[\s]+always,exit[\s]+-F[\s]+arch=b32[\s]+-S[\s]+adjtimex[\s]+-S[\s]+settimeofday[\s]+-S[\s]+stime[\s]+-k[\s]+time-change[\s]*$""

Solution : 

Add the following lines to the /etc/audit/audit.rules file.
 -a always,exit -F arch=b32 -S adjtimex -S settimeofday -S stime -k time-change  #

Execute the following command to restart auditd  # pkill -P 1 -HUP auditd

See Also : 

https://benchmarks.cisecurity.org/tools2/linux/CIS_Red_Hat_Enterprise_Linux_6_Benchmark_v2.1.0.pdf

Reference(s) : 

800-53|AU-12,800-171|3.3.1,800-171|3.3.2,CSF|DE.CM-1,CSF|DE.CM-3,CSF|DE.CM-7,CSF|PR.PT-1,800-53|AU-2,HIPAA|164.312(b),LEVEL|2S,PCI-DSS|10.1 ",3,"""MBSS-OS-Red Hat Linux 88.3 - 4.1.4 Ensure events that modify date and time information are collected"" : [FAILED] Capture events where the system date and/or time has been modified. The parameters in this section are set to determine if the adjtimex (tune kernel clock), settimeofday (Set time, using timeval and timezone structures) stime (using seconds since 1/1/1970) or clock_settime (allows for the setting of several internal clocks and timers) system calls have been executed and always write an audit record to the /var/log/audit.log file upon exit, tagging the records with the identifier ""time-change""

Unexpected changes in system date and/or time could be a sign of malicious activity on the system.

The file ""/etc/audit/audit.rules"" does not contain ""^[\s]*-a[\s]+always,exit[\s]+-F[\s]+arch=b32[\s]+-S[\s]+adjtimex[\s]+-S[\s]+settimeofday[\s]+-S[\s]+stime[\s]+-k[\s]+time-change[\s]*$""

Solution : 

Add the following lines to the /etc/audit/audit.rules file.
 -a always,exit -F arch=b32 -S adjtimex -S settimeofday -S stime -k time-change  #

Execute the following command to restart auditd  # pkill -P 1 -HUP auditd

See Also : 

https://benchmarks.cisecurity.org/tools2/linux/CIS_Red_Hat_Enterprise_Linux_6_Benchmark_v2.1.0.pdf

Reference(s) : 

800-53|AU-12,800-171|3.3.1,800-171|3.3.2,CSF|DE.CM-1,CSF|DE.CM-3,CSF|DE.CM-7,CSF|PR.PT-1,800-53|AU-2,HIPAA|164.312(b),LEVEL|2S,PCI-DSS|10.1 ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux 88.2 - 4.1.4 Ensure events that modify date and time information are collected,FAILED,"""MBSS-OS-Red Hat Linux 88.2 - 4.1.4 Ensure events that modify date and time information are collected"" : [FAILED] Capture events where the system date and/or time has been modified. The parameters in this section are set to determine if the adjtimex (tune kernel clock), settimeofday (Set time, using timeval and timezone structures) stime (using seconds since 1/1/1970) or clock_settime (allows for the setting of several internal clocks and timers) system calls have been executed and always write an audit record to the /var/log/audit.log file upon exit, tagging the records with the identifier ""time-change""

Unexpected changes in system date and/or time could be a sign of malicious activity on the system.

The file ""/etc/audit/audit.rules"" does not contain ""^[\s]*-a[\s]+always,exit[\s]+-F[\s]+arch=b32[\s]+-S[\s]+clock_settime[\s]+-k[\s]+time-change[\s]*$""

Solution : 

Add the following lines to the /etc/audit/audit.rules file.
 -a always,exit -F arch=b32 -S clock_settime -k time-change  #

Execute the following command to restart auditd  # pkill -P 1 -HUP auditd

See Also : 

https://benchmarks.cisecurity.org/tools2/linux/CIS_Red_Hat_Enterprise_Linux_6_Benchmark_v2.1.0.pdf

Reference(s) : 

800-53|AU-12,800-171|3.3.1,800-171|3.3.2,CSF|DE.CM-1,CSF|DE.CM-3,CSF|DE.CM-7,CSF|PR.PT-1,800-53|AU-2,HIPAA|164.312(b),LEVEL|2S,PCI-DSS|10.1 ",3,"""MBSS-OS-Red Hat Linux 88.2 - 4.1.4 Ensure events that modify date and time information are collected"" : [FAILED] Capture events where the system date and/or time has been modified. The parameters in this section are set to determine if the adjtimex (tune kernel clock), settimeofday (Set time, using timeval and timezone structures) stime (using seconds since 1/1/1970) or clock_settime (allows for the setting of several internal clocks and timers) system calls have been executed and always write an audit record to the /var/log/audit.log file upon exit, tagging the records with the identifier ""time-change""

Unexpected changes in system date and/or time could be a sign of malicious activity on the system.

The file ""/etc/audit/audit.rules"" does not contain ""^[\s]*-a[\s]+always,exit[\s]+-F[\s]+arch=b32[\s]+-S[\s]+clock_settime[\s]+-k[\s]+time-change[\s]*$""

Solution : 

Add the following lines to the /etc/audit/audit.rules file.
 -a always,exit -F arch=b32 -S clock_settime -k time-change  #

Execute the following command to restart auditd  # pkill -P 1 -HUP auditd

See Also : 

https://benchmarks.cisecurity.org/tools2/linux/CIS_Red_Hat_Enterprise_Linux_6_Benchmark_v2.1.0.pdf

Reference(s) : 

800-53|AU-12,800-171|3.3.1,800-171|3.3.2,CSF|DE.CM-1,CSF|DE.CM-3,CSF|DE.CM-7,CSF|PR.PT-1,800-53|AU-2,HIPAA|164.312(b),LEVEL|2S,PCI-DSS|10.1 ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux 88.1 - 4.1.4 Ensure events that modify date and time information are collected,FAILED,"""MBSS-OS-Red Hat Linux 88.1 - 4.1.4 Ensure events that modify date and time information are collected"" : [FAILED] Capture events where the system date and/or time has been modified. The parameters in this section are set to determine if the adjtimex (tune kernel clock), settimeofday (Set time, using timeval and timezone structures) stime (using seconds since 1/1/1970) or clock_settime (allows for the setting of several internal clocks and timers) system calls have been executed and always write an audit record to the /var/log/audit.log file upon exit, tagging the records with the identifier ""time-change""

Unexpected changes in system date and/or time could be a sign of malicious activity on the system.

The file ""/etc/audit/audit.rules"" does not contain ""^[\s]*-w[\s]+/etc/localtime[\s]+-p[\s]+wa[\s]+-k[\s]+time-change[\s]*$""

Solution : 

Add the following lines to the /etc/audit/audit.rules file.
 -w /etc/localtime -p wa -k time-change  #

Execute the following command to restart auditd  # pkill -P 1 -HUP auditd

See Also : 

https://benchmarks.cisecurity.org/tools2/linux/CIS_Red_Hat_Enterprise_Linux_6_Benchmark_v2.1.0.pdf

Reference(s) : 

800-53|AU-12,800-171|3.3.1,800-171|3.3.2,CSF|DE.CM-1,CSF|DE.CM-3,CSF|DE.CM-7,CSF|PR.PT-1,800-53|AU-2,HIPAA|164.312(b),LEVEL|2S,PCI-DSS|10.1 ",3,"""MBSS-OS-Red Hat Linux 88.1 - 4.1.4 Ensure events that modify date and time information are collected"" : [FAILED] Capture events where the system date and/or time has been modified. The parameters in this section are set to determine if the adjtimex (tune kernel clock), settimeofday (Set time, using timeval and timezone structures) stime (using seconds since 1/1/1970) or clock_settime (allows for the setting of several internal clocks and timers) system calls have been executed and always write an audit record to the /var/log/audit.log file upon exit, tagging the records with the identifier ""time-change""

Unexpected changes in system date and/or time could be a sign of malicious activity on the system.

The file ""/etc/audit/audit.rules"" does not contain ""^[\s]*-w[\s]+/etc/localtime[\s]+-p[\s]+wa[\s]+-k[\s]+time-change[\s]*$""

Solution : 

Add the following lines to the /etc/audit/audit.rules file.
 -w /etc/localtime -p wa -k time-change  #

Execute the following command to restart auditd  # pkill -P 1 -HUP auditd

See Also : 

https://benchmarks.cisecurity.org/tools2/linux/CIS_Red_Hat_Enterprise_Linux_6_Benchmark_v2.1.0.pdf

Reference(s) : 

800-53|AU-12,800-171|3.3.1,800-171|3.3.2,CSF|DE.CM-1,CSF|DE.CM-3,CSF|DE.CM-7,CSF|PR.PT-1,800-53|AU-2,HIPAA|164.312(b),LEVEL|2S,PCI-DSS|10.1 ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux 84.1 - 4.1.1.2 Ensure system is disabled when audit logs are full,FAILED,"""MBSS-OS-Red Hat Linux 84.1 - 4.1.1.2 Ensure system is disabled when audit logs are full"" : [FAILED] The auditd daemon can be configured to halt the system when the audit logs are full.

In high security contexts, the risk of detecting unauthorized access or nonrepudiation exceeds the benefit of the system's availability.

Remote value: 

Non-compliant file(s):
      /etc/audit/auditd.conf - regex '^[\s]*space_left_action[\s]*=' found - expect '^[\s]*space_left_action[\s]*=[\s]*email[\s]*$' not found in the following lines:
          21: space_left_action = SYSLOG

Solution : 

Add the following lines to the /etc/audit/auditd.conf file.
 space_left_action = email

See Also : 

https://benchmarks.cisecurity.org/tools2/linux/CIS_Red_Hat_Enterprise_Linux_6_Benchmark_v2.1.0

Reference(s) : 

800-53|AU-5,CSF|PR.PT-1,800-53|AU-4,CSF|PR.DS-4,LEVEL|2NS,PCI-DSS|10.7,SANS-CSC|14-3 ",3,"""MBSS-OS-Red Hat Linux 84.1 - 4.1.1.2 Ensure system is disabled when audit logs are full"" : [FAILED] The auditd daemon can be configured to halt the system when the audit logs are full.

In high security contexts, the risk of detecting unauthorized access or nonrepudiation exceeds the benefit of the system's availability.

Remote value: 

Non-compliant file(s):
      /etc/audit/auditd.conf - regex '^[\s]*space_left_action[\s]*=' found - expect '^[\s]*space_left_action[\s]*=[\s]*email[\s]*$' not found in the following lines:
          21: space_left_action = SYSLOG

Solution : 

Add the following lines to the /etc/audit/auditd.conf file.
 space_left_action = email

See Also : 

https://benchmarks.cisecurity.org/tools2/linux/CIS_Red_Hat_Enterprise_Linux_6_Benchmark_v2.1.0

Reference(s) : 

800-53|AU-5,CSF|PR.PT-1,800-53|AU-4,CSF|PR.DS-4,LEVEL|2NS,PCI-DSS|10.7,SANS-CSC|14-3 ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux 83 - 4.1.1.1 Ensure audit log storage size is configured,PASSED,"""MBSS-OS-Red Hat Linux 83 - 4.1.1.1 Ensure audit log storage size is configured"" : [PASSED] Configure the maximum size of the audit log file. Once the log reaches the maximum size, it will be rotated and a new log file will be started.

It is important that an appropriate size is determined for log files so that they do not impact the system and audit data is not lost.
Note: Update the value of MAX_AUDIT_LOG_FILE_SIZE with the appropriate value for the local environment.

Remote value: 

Compliant file(s):
      /etc/audit/auditd.conf - regex '^[\s]*max_log_file[\s]*=' found - expect '^[\s]*max_log_file[\s]*=' found in the following lines:
          12: max_log_file = 8

See Also : 

https://benchmarks.cisecurity.org/tools2/linux/CIS_Red_Hat_Enterprise_Linux_6_Benchmark_v2.1.0.pdf

Reference(s) : 

800-53|AU-4,CSF|PR.DS-4,CSF|PR.PT-1,LEVEL|2NS,PCI-DSS|10.7,SANS-CSC|14-3 ",0,"""MBSS-OS-Red Hat Linux 83 - 4.1.1.1 Ensure audit log storage size is configured"" : [PASSED] Configure the maximum size of the audit log file. Once the log reaches the maximum size, it will be rotated and a new log file will be started.

It is important that an appropriate size is determined for log files so that they do not impact the system and audit data is not lost.
Note: Update the value of MAX_AUDIT_LOG_FILE_SIZE with the appropriate value for the local environment.

Remote value: 

Compliant file(s):
      /etc/audit/auditd.conf - regex '^[\s]*max_log_file[\s]*=' found - expect '^[\s]*max_log_file[\s]*=' found in the following lines:
          12: max_log_file = 8

See Also : 

https://benchmarks.cisecurity.org/tools2/linux/CIS_Red_Hat_Enterprise_Linux_6_Benchmark_v2.1.0.pdf

Reference(s) : 

800-53|AU-4,CSF|PR.DS-4,CSF|PR.PT-1,LEVEL|2NS,PCI-DSS|10.7,SANS-CSC|14-3 ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux  44 - 1.6.1.5 Ensure the MCS Translation Service (mcstrans) is not installed,WARNING,"""MBSS-OS-Red Hat Linux  44 - 1.6.1.5 Ensure the MCS Translation Service (mcstrans) is not installed"" : [WARNING] The mcstransd daemon provides category label information to client processes requesting information. The label translations are defined in /etc/selinux/targeted/setrans.conf. Since this service is not used very often, remove it to reduce the amount of potentially vulnerable code running on the system.

CMD_EXEC_CHECKS do not work against the localhost - try from a different host or in command-line

Solution : 

Run the following command to uninstall mcstrans :# yum remove mcstrans

See Also : 

https://workbench.cisecurity.org/files/1859

Reference(s) : 

800-53|SI-2,800-171|3.14.1,CSF|ID.RA-1,CSF|PR.IP-12,ITSG-33|SI-2,HIPAA|164.308(a)(5)(ii)(A),LEVEL|1NS,SANS-CSC|3-2,SANS-CSC|4-5,SANS-CSC|6-1 ",2,"""MBSS-OS-Red Hat Linux  44 - 1.6.1.5 Ensure the MCS Translation Service (mcstrans) is not installed"" : [WARNING] The mcstransd daemon provides category label information to client processes requesting information. The label translations are defined in /etc/selinux/targeted/setrans.conf. Since this service is not used very often, remove it to reduce the amount of potentially vulnerable code running on the system.

CMD_EXEC_CHECKS do not work against the localhost - try from a different host or in command-line

Solution : 

Run the following command to uninstall mcstrans :# yum remove mcstrans

See Also : 

https://workbench.cisecurity.org/files/1859

Reference(s) : 

800-53|SI-2,800-171|3.14.1,CSF|ID.RA-1,CSF|PR.IP-12,ITSG-33|SI-2,HIPAA|164.308(a)(5)(ii)(A),LEVEL|1NS,SANS-CSC|3-2,SANS-CSC|4-5,SANS-CSC|6-1 ",2018-07-24T13:06:28.957Z,,open
